Energy(cm-1),Energy(nm),Abs
34261.03896103896,291.87672946438727,8222.84025545
34277.92207792208,291.7329696143063,8387.29962778
34294.805194805194,291.5893513083652,8552.91792365
34311.68831168831,291.445874337623,8719.63628816
34328.57142857143,291.3025384935497,8887.39403702
34345.454545454544,291.1593435680254,9056.12869067
34362.33766233766,291.0162893533391,9225.77601152
34379.22077922078,290.87337564218797,9396.27004446
34396.103896103894,290.73060222767606,9567.54316069
34412.98701298701,290.5879689033135,9739.52610464
34429.870129870134,290.4454754630153,9912.14804425
34446.75324675325,290.30312170110085,10085.3366245
34463.63636363637,290.16090741229226,10259.0180238
34480.519480519484,290.0188323917137,10433.1170145
34497.4025974026,289.8768964348906,10607.5570251
34514.28571428572,289.7350993377483,10782.2602068
34531.168831168834,289.59344089661136,10957.1475029
34548.05194805195,289.4519209082024,11132.1387206
34564.93506493507,289.3105391696412,11307.1526065
34581.818181818184,289.1692954784437,11482.1069243
34598.7012987013,289.0281896325213,11656.9185365
34615.58441558442,288.8872214301793,11831.5034873
34632.46753246753,288.7463906701166,12005.7770894
34649.35064935065,288.6056971514243,12179.654013
34666.23376623377,288.4651406735848,12353.0483769
34683.11688311688,288.3247210364712,12525.8738429
34700.0,288.1844380403458,12698.0437117
34716.88311688312,288.0442914858597,12869.4710211
34733.76623376623,287.9042811740512,13040.0686467
34750.64935064935,287.76440690634576,13209.7494039
34767.53246753247,287.6246684845542,13378.4261526
34784.41558441558,287.48506571087216,13546.0119023
34801.2987012987,287.34559838787925,13712.4199201
34818.181818181816,287.20626631853787,13877.5638391
34835.06493506493,287.0670693061925,14041.3577683
34851.94805194806,286.92800715456843,14203.7164039
34868.83116883117,286.7890796677716,14364.5551413
34885.71428571429,286.6502866502866,14523.7901874
34902.59740259741,286.5116279069767,14681.3386746
34919.48051948052,286.37310324308237,14837.1187738
34936.36363636364,286.23471246422065,14991.049809
34953.246753246756,286.09645537638403,15143.0523709
34970.12987012987,285.9583317859397,15293.048431
34987.01298701299,285.8203414996288,15440.9614554
35003.896103896106,285.68248432456494,15586.7165176
35020.77922077922,285.54476006823404,15730.2404112
35037.66233766234,285.4071685384929,15871.4617612
35054.545454545456,285.26970954356847,16010.3111351
35071.42857142857,285.132382892057,16146.7211516
35088.31168831169,284.99518839292324,16280.6265888
35105.194805194806,284.8581258554992,16411.9644904
35122.07792207792,284.7211950894838,16540.6742699
35138.96103896104,284.5843959049414,16666.6978133
35155.844155844155,284.44772811230143,16789.979579
35172.72727272727,284.3111915223572,16910.466696
35189.61038961039,284.17478594626516,17028.1090585
35206.493506493505,284.03851119554395,17142.8594191
35223.37662337662,283.9023670820736,17254.6734776
35240.25974025974,283.76635341809475,17363.5099679
35257.142857142855,283.6304700162075,17469.330741
35274.02597402598,283.49471668937076,17572.1008441
35290.909090909096,283.35909325090154,17671.7885973
35307.79220779221,283.2235995144738,17768.3656652
35324.67532467533,283.0882352941176,17861.8071251
35341.558441558445,282.9530004042185,17952.0915315
35358.44155844156,282.8178946595166,18039.2009751
35375.32467532468,282.68291787510555,18123.1211387
